report_date,region_x,area_cluster_x,station_id,rr_pu_vol,rr_users,total_delivery_vol,delivery_buyer,rr_pu_vol_lag1,total_delivery_vol_lag1,rr_pu_vol_ma7,total_delivery_vol_ma7,dayofweek,month,user_delivery_interaction,sale_9_9,sale_10_10,sale_11_11,sale_12_12,payday_sale,sale_event
2024-11-07,0,0,15,49,45,13597,11273,36.0,15295.0,35.857142857142854,11552.714285714286,3,11,611865,0,0,0,0,0,0
2024-11-08,0,0,15,46,41,13715,11384,49.0,13597.0,38.285714285714285,12228.57142857143,4,11,562315,0,0,0,0,0,0
2024-11-09,0,0,15,49,42,11384,9588,46.0,13715.0,42.142857142857146,13145.57142857143,5,11,478128,0,0,0,0,0,0
2024-11-10,0,0,15,38,33,12309,10144,49.0,11384.0,41.142857142857146,13579.57142857143,6,11,406197,0,0,0,0,0,0
2024-11-11,0,0,15,53,42,9276,7855,38.0,12309.0,42.0,13070.857142857143,0,11,389592,0,0,1,0,0,1
2024-11-12,0,0,15,28,26,16727,13495,53.0,9276.0,42.71428571428572,13186.142857142857,1,11,434902,0,0,0,0,0,0
2024-11-13,0,0,15,43,40,20877,16507,28.0,16727.0,43.71428571428572,13983.57142857143,2,11,835080,0,0,0,0,0,0
2024-11-14,0,0,15,56,50,17614,14431,43.0,20877.0,44.71428571428572,14557.42857142857,3,11,880700,0,0,0,0,0,0
2024-11-15,0,0,15,54,51,14039,11730,56.0,17614.0,45.85714285714285,14603.714285714286,4,11,715989,0,0,0,0,1,1
2024-11-16,0,0,15,48,44,14300,11626,54.0,14039.0,45.71428571428572,15020.285714285714,5,11,629200,0,0,0,0,0,0
2024-11-17,0,0,15,41,33,11954,9744,48.0,14300.0,46.142857142857146,14969.57142857143,6,11,394482,0,0,0,0,0,0
2024-11-18,0,0,15,73,65,12064,9990,41.0,11954.0,49.0,15367.857142857143,0,11,784160,0,0,0,0,0,0
2024-11-19,0,0,15,79,69,15764,12898,73.0,12064.0,56.285714285714285,15230.285714285714,1,11,1087716,0,0,0,0,0,0
2024-11-20,0,0,15,77,64,15729,12938,79.0,15764.0,61.142857142857146,14494.857142857143,2,11,1006656,0,0,0,0,0,0
2024-11-21,0,0,15,79,64,14950,12377,77.0,15729.0,64.42857142857143,14114.285714285714,3,11,956800,0,0,0,0,0,0
2024-11-22,0,0,15,74,64,11203,9516,79.0,14950.0,67.28571428571429,13709.142857142857,4,11,716992,0,0,0,0,0,0
2024-11-23,0,0,15,72,63,15152,12449,74.0,11203.0,70.71428571428571,13830.857142857143,5,11,954576,0,0,0,0,0,0
2024-11-24,0,0,15,2,2,10022,8496,72.0,15152.0,65.14285714285714,13554.857142857143,6,11,20044,0,0,0,0,0,0
2024-11-25,0,0,15,124,98,8576,7391,2.0,10022.0,72.42857142857143,13056.57142857143,0,11,840448,0,0,0,0,0,0
2024-11-26,0,0,15,74,65,11345,9665,124.0,8576.0,71.71428571428571,12425.285714285714,1,11,737425,0,0,0,0,0,0
2024-11-27,0,0,15,73,58,15511,12846,74.0,11345.0,71.14285714285714,12394.142857142857,2,11,899638,0,0,0,0,0,0
2024-11-28,0,0,15,56,46,8175,6805,73.0,15511.0,67.85714285714286,11426.285714285714,3,11,376050,0,0,0,0,0,0
2024-11-29,0,0,15,48,40,6634,5643,56.0,8175.0,64.14285714285714,10773.57142857143,4,11,265360,0,0,0,0,0,0
2024-11-30,0,0,15,26,21,7769,6479,48.0,6634.0,57.57142857142857,9718.857142857143,5,11,163149,0,0,0,1,1,1
2024-12-01,0,0,15,34,28,7071,5771,26.0,7769.0,62.142857142857146,9297.285714285714,6,12,197988,0,0,0,1,0,1
2024-12-02,0,0,15,37,35,10190,7986,34.0,7071.0,49.71428571428572,9527.857142857143,0,12,356650,0,0,0,1,0,1
2024-12-03,0,0,15,38,33,10878,8706,37.0,10190.0,44.57142857142857,9461.142857142857,1,12,358974,0,0,0,1,0,1
2024-12-04,0,0,15,48,44,10129,8338,38.0,10878.0,41.0,8692.285714285714,2,12,445676,0,0,0,1,0,1
2024-12-05,0,0,15,42,38,9619,7929,48.0,10129.0,39.0,8898.57142857143,3,12,365522,0,0,0,1,0,1
2024-12-06,0,0,15,58,49,7964,6733,42.0,9619.0,40.42857142857143,9088.57142857143,4,12,390236,0,0,0,1,0,1
2024-12-07,0,0,15,38,31,8640,7142,58.0,7964.0,42.142857142857146,9213.0,5,12,267840,0,0,0,1,0,1
2024-12-08,0,0,15,37,33,6054,5185,38.0,8640.0,42.57142857142857,9067.714285714286,6,12,199782,0,0,0,1,0,1
2024-12-09,0,0,15,44,39,8659,7166,37.0,6054.0,43.57142857142857,8849.0,0,12,337701,0,0,0,1,0,1
2024-12-10,0,0,15,52,41,6943,5971,44.0,8659.0,45.57142857142857,8286.857142857143,1,12,284663,0,0,0,1,0,1
2024-12-11,0,0,15,44,40,9432,7945,52.0,6943.0,45.0,8187.285714285715,2,12,377280,0,0,0,1,0,1
2024-12-12,0,0,15,53,47,12417,10070,44.0,9432.0,46.57142857142857,8587.0,3,12,583599,0,0,0,1,0,1
2024-12-13,0,0,15,51,42,12175,9768,53.0,12417.0,45.57142857142857,9188.57142857143,4,12,511350,0,0,0,1,0,1
2024-12-14,0,0,15,68,62,14603,11313,51.0,12175.0,49.85714285714285,10040.42857142857,5,12,905386,0,0,0,1,0,1
2024-12-15,0,0,15,44,37,11781,9711,68.0,14603.0,50.85714285714285,10858.57142857143,6,12,435897,0,0,0,1,1,1
2024-12-16,0,0,15,75,69,12935,10615,44.0,11781.0,55.285714285714285,11469.42857142857,0,12,892515,0,0,0,0,0,0
2024-12-17,0,0,15,79,69,12659,10305,75.0,12935.0,59.142857142857146,12286.0,1,12,873471,0,0,0,0,0,0
2024-12-18,0,0,15,65,56,11903,9837,79.0,12659.0,62.142857142857146,12639.0,2,12,666568,0,0,0,0,0,0
2024-12-19,0,0,15,60,56,12092,9907,65.0,11903.0,63.142857142857146,12592.57142857143,3,12,677152,0,0,0,0,0,0
2024-12-20,0,0,15,63,60,10582,8621,60.0,12092.0,64.85714285714286,12365.0,4,12,634920,0,0,0,0,0,0
