report_date,region,area_cluster,station_id,total_delivery_vol,delivery_buyer
2024-10-22,SOL,SOL2 Cavite,1705,11702,9955
2024-10-22,SOL,SOL2 Cavite,2268,8008,6670
2024-10-23,NCR,NCR1 Metro Manila West,9,12436,9978
2024-10-23,NCR,NCR1 Metro Manila West,11,7262,6070
2024-10-23,NCR,NCR1 Metro Manila West,13,9602,7937
2024-10-23,NCR,NCR1 Metro Manila West,434,13570,11292
2024-10-23,NCR,NCR1 Metro Manila West,1707,12691,10579
2024-10-23,NCR,NCR1 Metro Manila West,1770,8788,7202
2024-10-23,NCR,NCR1 Metro Manila West,2180,8779,7146
2024-10-23,NCR,NCR1 Metro Manila West,2266,17264,14164
2024-10-23,NCR,NCR1 Metro Manila West,3062,9012,7356
2024-10-23,NCR,NCR2 Metro Manila East,7,16169,12911
2024-10-23,NCR,NCR2 Metro Manila East,18,11133,9391
2024-10-23,NCR,NCR2 Metro Manila East,19,7879,6574
2024-10-23,NCR,NCR2 Metro Manila East,1232,10786,9085
2024-10-23,NCR,NCR2 Metro Manila East,1242,13499,11042
2024-10-23,NCR,NCR2 Metro Manila East,1365,12431,10341
2024-10-23,NCR,NCR2 Metro Manila East,2201,9719,7917
2024-10-23,NCR,NCR2 Metro Manila East,2384,12020,9901
2024-10-23,NCR,NCR2 Metro Manila East,2647,8595,7072
2024-10-23,NCR,NCR2 Metro Manila East,2680,10030,8410
2024-10-23,NOL,NOL5 Bulacan,903,15286,12683
2024-10-23,SOL,SOL1 Laguna/Tanay,20,11625,9722
2024-10-23,SOL,SOL2 Cavite,273,7871,6533
2024-10-23,SOL,SOL2 Cavite,1476,9360,7643
2024-10-23,SOL,SOL2 Cavite,1705,13937,11673
2024-10-23,SOL,SOL2 Cavite,2268,9468,7766
2024-10-24,NCR,NCR1 Metro Manila West,9,6881,5774
2024-10-24,NCR,NCR1 Metro Manila West,11,6236,5082
2024-10-24,NCR,NCR1 Metro Manila West,13,7988,6687
2024-10-24,NCR,NCR1 Metro Manila West,434,10835,9165
2024-10-24,NCR,NCR1 Metro Manila West,1707,9986,8483
2024-10-24,NCR,NCR1 Metro Manila West,1770,7629,6223
2024-10-24,NCR,NCR1 Metro Manila West,2180,6750,5508
2024-10-24,NCR,NCR1 Metro Manila West,2266,13842,11459
2024-10-24,NCR,NCR1 Metro Manila West,3062,9198,7447
2024-10-24,NCR,NCR2 Metro Manila East,7,13122,10526
2024-10-24,NCR,NCR2 Metro Manila East,18,9662,8155
2024-10-24,NCR,NCR2 Metro Manila East,19,7467,6178
2024-10-24,NCR,NCR2 Metro Manila East,1232,10767,8945
2024-10-24,NCR,NCR2 Metro Manila East,1242,10678,9001
2024-10-24,NCR,NCR2 Metro Manila East,1365,12877,10770
2024-10-24,NCR,NCR2 Metro Manila East,2201,9501,7566
2024-10-24,NCR,NCR2 Metro Manila East,2384,10236,8586
2024-10-24,NCR,NCR2 Metro Manila East,2647,6781,5671
2024-10-24,NCR,NCR2 Metro Manila East,2680,8125,6960
2024-10-24,NOL,NOL5 Bulacan,903,13648,11551
2024-10-24,SOL,SOL1 Laguna/Tanay,20,2869,2606
2024-10-24,SOL,SOL2 Cavite,273,5549,4721
2024-10-24,SOL,SOL2 Cavite,1476,4174,3693
2024-10-24,SOL,SOL2 Cavite,1705,4291,3881
2024-10-24,SOL,SOL2 Cavite,2268,6524,5525
2024-10-25,NCR,NCR1 Metro Manila West,9,8666,7318
2024-10-25,NCR,NCR1 Metro Manila West,11,4036,3397
2024-10-25,NCR,NCR1 Metro Manila West,13,3885,3501
2024-10-25,NCR,NCR1 Metro Manila West,434,8229,7196
2024-10-25,NCR,NCR1 Metro Manila West,1707,7630,6736
2024-10-25,NCR,NCR1 Metro Manila West,1770,3096,2689
2024-10-25,NCR,NCR1 Metro Manila West,2180,3379,2931
2024-10-25,NCR,NCR1 Metro Manila West,2266,6365,5767
2024-10-25,NCR,NCR1 Metro Manila West,3062,6216,5302
2024-10-25,NCR,NCR2 Metro Manila East,7,10439,8669
2024-10-25,NCR,NCR2 Metro Manila East,18,8209,7157
2024-10-25,NCR,NCR2 Metro Manila East,19,4457,3922
2024-10-25,NCR,NCR2 Metro Manila East,1232,5781,5120
2024-10-25,NCR,NCR2 Metro Manila East,1242,5776,5157
2024-10-25,NCR,NCR2 Metro Manila East,1365,8405,7459
2024-10-25,NCR,NCR2 Metro Manila East,2201,4217,3514
2024-10-25,NCR,NCR2 Metro Manila East,2384,6366,5623
2024-10-25,NCR,NCR2 Metro Manila East,2647,3452,3104
2024-10-25,NCR,NCR2 Metro Manila East,2680,7885,6845
2024-10-25,NOL,NOL5 Bulacan,903,6886,6144
2024-10-25,SOL,SOL1 Laguna/Tanay,20,6605,5695
2024-10-25,SOL,SOL2 Cavite,273,968,883
2024-10-25,SOL,SOL2 Cavite,1476,4987,4300
2024-10-25,SOL,SOL2 Cavite,1705,9327,7997
2024-10-25,SOL,SOL2 Cavite,2268,1198,1106
2024-10-26,NCR,NCR1 Metro Manila West,9,12096,9703
2024-10-26,NCR,NCR1 Metro Manila West,11,8820,6971
2024-10-26,NCR,NCR1 Metro Manila West,13,10200,8457
2024-10-26,NCR,NCR1 Metro Manila West,434,11883,9963
2024-10-26,NCR,NCR1 Metro Manila West,1707,15166,12367
2024-10-26,NCR,NCR1 Metro Manila West,1770,10460,8107
2024-10-26,NCR,NCR1 Metro Manila West,2180,8914,7141
2024-10-26,NCR,NCR1 Metro Manila West,2266,17037,14028
2024-10-26,NCR,NCR1 Metro Manila West,3062,11089,8898
2024-10-26,NCR,NCR2 Metro Manila East,7,16811,13455
2024-10-26,NCR,NCR2 Metro Manila East,18,12052,10123
2024-10-26,NCR,NCR2 Metro Manila East,19,8775,7241
2024-10-26,NCR,NCR2 Metro Manila East,1232,11692,9579
2024-10-26,NCR,NCR2 Metro Manila East,1242,11971,9841
2024-10-26,NCR,NCR2 Metro Manila East,1365,16109,13236
2024-10-26,NCR,NCR2 Metro Manila East,2201,12927,9921
2024-10-26,NCR,NCR2 Metro Manila East,2384,12768,10505
2024-10-26,NCR,NCR2 Metro Manila East,2647,7972,6584
2024-10-26,NCR,NCR2 Metro Manila East,2680,12338,10128
2024-10-26,NOL,NOL5 Bulacan,903,18466,15079
2024-10-26,SOL,SOL1 Laguna/Tanay,20,12860,10278
2024-10-26,SOL,SOL2 Cavite,273,9256,7340
2024-10-26,SOL,SOL2 Cavite,1476,9050,7269
2024-10-26,SOL,SOL2 Cavite,1705,13868,11485
2024-10-26,SOL,SOL2 Cavite,2268,11290,8930
2024-10-27,NCR,NCR1 Metro Manila West,9,10013,8165
2024-10-27,NCR,NCR1 Metro Manila West,11,6519,5469
2024-10-27,NCR,NCR1 Metro Manila West,13,8746,7398
2024-10-27,NCR,NCR1 Metro Manila West,434,10301,8665
2024-10-27,NCR,NCR1 Metro Manila West,1707,11159,9403
2024-10-27,NCR,NCR1 Metro Manila West,1770,7885,6551
2024-10-27,NCR,NCR1 Metro Manila West,2180,7310,6034
2024-10-27,NCR,NCR1 Metro Manila West,2266,14187,11830
2024-10-27,NCR,NCR1 Metro Manila West,3062,8804,7303
2024-10-27,NCR,NCR2 Metro Manila East,7,12452,10376
2024-10-27,NCR,NCR2 Metro Manila East,18,10867,9179
2024-10-27,NCR,NCR2 Metro Manila East,19,6735,5671
2024-10-27,NCR,NCR2 Metro Manila East,1232,9805,8318
2024-10-27,NCR,NCR2 Metro Manila East,1242,10630,8752
2024-10-27,NCR,NCR2 Metro Manila East,1365,12890,10824
2024-10-27,NCR,NCR2 Metro Manila East,2201,10111,7953
2024-10-27,NCR,NCR2 Metro Manila East,2384,11544,9609
2024-10-27,NCR,NCR2 Metro Manila East,2647,7147,5993
2024-10-27,NCR,NCR2 Metro Manila East,2680,10060,8488
2024-10-27,NOL,NOL5 Bulacan,903,14429,12094
2024-10-27,SOL,SOL1 Laguna/Tanay,20,10078,8429
2024-10-27,SOL,SOL2 Cavite,273,7900,6508
2024-10-27,SOL,SOL2 Cavite,1476,9037,7401
2024-10-27,SOL,SOL2 Cavite,1705,12799,10765
2024-10-27,SOL,SOL2 Cavite,2268,9040,7501
2024-10-28,NCR,NCR1 Metro Manila West,9,7067,6033
2024-10-28,NCR,NCR1 Metro Manila West,11,5655,4658
2024-10-28,NCR,NCR1 Metro Manila West,13,4634,4125
2024-10-28,NCR,NCR1 Metro Manila West,434,10781,9224
2024-10-28,NCR,NCR1 Metro Manila West,1707,7845,6812
2024-10-28,NCR,NCR1 Metro Manila West,1770,8068,6565
2024-10-28,NCR,NCR1 Metro Manila West,2180,4192,3672
2024-10-28,NCR,NCR1 Metro Manila West,2266,8406,7430
2024-10-28,NCR,NCR1 Metro Manila West,3062,7021,5974
2024-10-28,NCR,NCR2 Metro Manila East,7,15068,12053
2024-10-28,NCR,NCR2 Metro Manila East,18,8061,6980
2024-10-28,NCR,NCR2 Metro Manila East,19,4687,4113
2024-10-28,NCR,NCR2 Metro Manila East,1232,5944,5291
2024-10-28,NCR,NCR2 Metro Manila East,1242,9111,7741
2024-10-28,NCR,NCR2 Metro Manila East,1365,9455,8217
2024-10-28,NCR,NCR2 Metro Manila East,2201,6106,5177
2024-10-28,NCR,NCR2 Metro Manila East,2384,6200,5526
2024-10-28,NCR,NCR2 Metro Manila East,2647,3869,3489
2024-10-28,NCR,NCR2 Metro Manila East,2680,6135,5478
2024-10-28,NOL,NOL5 Bulacan,903,8019,7166
2024-10-28,SOL,SOL1 Laguna/Tanay,20,5937,5283
2024-10-28,SOL,SOL2 Cavite,273,4566,3979
2024-10-28,SOL,SOL2 Cavite,1476,4630,3959
2024-10-28,SOL,SOL2 Cavite,1705,7223,6382
2024-10-28,SOL,SOL2 Cavite,2268,3975,3556
2024-10-29,NCR,NCR1 Metro Manila West,9,12472,9829
2024-10-29,NCR,NCR1 Metro Manila West,11,8122,6568
2024-10-29,NCR,NCR1 Metro Manila West,13,9492,7886
2024-10-29,NCR,NCR1 Metro Manila West,434,13382,10995
2024-10-29,NCR,NCR1 Metro Manila West,1707,13324,11002
2024-10-29,NCR,NCR1 Metro Manila West,1770,10820,8666
2024-10-29,NCR,NCR1 Metro Manila West,2180,8475,6799
2024-10-29,NCR,NCR1 Metro Manila West,2266,15704,12865
2024-10-29,NCR,NCR1 Metro Manila West,3062,11033,8776
2024-10-29,NCR,NCR2 Metro Manila East,7,17179,13557
2024-10-29,NCR,NCR2 Metro Manila East,18,12236,10105
2024-10-29,NCR,NCR2 Metro Manila East,19,8602,7046
2024-10-29,NCR,NCR2 Metro Manila East,1232,10918,9038
2024-10-29,NCR,NCR2 Metro Manila East,1242,13928,11175
2024-10-29,NCR,NCR2 Metro Manila East,1365,15051,12406
2024-10-29,NCR,NCR2 Metro Manila East,2201,10766,8493
2024-10-29,NCR,NCR2 Metro Manila East,2384,12322,10131
2024-10-29,NCR,NCR2 Metro Manila East,2647,8039,6572
2024-10-29,NCR,NCR2 Metro Manila East,2680,11076,9155
2024-10-29,NOL,NOL5 Bulacan,903,15284,12655
2024-10-29,SOL,SOL1 Laguna/Tanay,20,10835,9000
2024-10-29,SOL,SOL2 Cavite,273,6687,5580
2024-10-29,SOL,SOL2 Cavite,1476,7911,6472
2024-10-29,SOL,SOL2 Cavite,1705,12331,10255
2024-10-29,SOL,SOL2 Cavite,2268,9023,7342
2024-10-30,NCR,NCR1 Metro Manila West,9,11120,8937
2024-10-30,NCR,NCR1 Metro Manila West,11,7537,6152
2024-10-30,NCR,NCR1 Metro Manila West,13,8520,7017
2024-10-30,NCR,NCR1 Metro Manila West,434,12051,10025
2024-10-30,NCR,NCR1 Metro Manila West,1707,12365,10251
2024-10-30,NCR,NCR1 Metro Manila West,1770,7707,6417
2024-10-30,NCR,NCR1 Metro Manila West,2180,7415,6047
2024-10-30,NCR,NCR1 Metro Manila West,2266,14523,11940
2024-10-30,NCR,NCR1 Metro Manila West,3062,9099,7495
2024-10-30,NCR,NCR2 Metro Manila East,7,16436,13171
2024-10-30,NCR,NCR2 Metro Manila East,18,11702,9795
2024-10-30,NCR,NCR2 Metro Manila East,19,7185,5961
2024-10-30,NCR,NCR2 Metro Manila East,1232,9869,8232
2024-10-30,NCR,NCR2 Metro Manila East,1242,11703,9679
2024-10-30,NCR,NCR2 Metro Manila East,1365,13832,11404
2024-10-30,NCR,NCR2 Metro Manila East,2201,9003,7267
2024-10-30,NCR,NCR2 Metro Manila East,2384,10717,8893
2024-10-30,NCR,NCR2 Metro Manila East,2647,6401,5351
2024-10-30,NCR,NCR2 Metro Manila East,2680,10144,8473
2024-10-30,NOL,NOL5 Bulacan,903,13767,11562
2024-10-30,SOL,SOL1 Laguna/Tanay,20,10113,8471
2024-10-30,SOL,SOL2 Cavite,273,8212,6756
2024-10-30,SOL,SOL2 Cavite,1476,6859,5718
2024-10-30,SOL,SOL2 Cavite,1705,12099,10123
2024-10-30,SOL,SOL2 Cavite,2268,8453,6974
2024-10-31,NCR,NCR1 Metro Manila West,9,10600,8333
2024-10-31,NCR,NCR1 Metro Manila West,11,6282,5098
2024-10-31,NCR,NCR1 Metro Manila West,13,8210,6686
2024-10-31,NCR,NCR1 Metro Manila West,434,11249,9389
2024-10-31,NCR,NCR1 Metro Manila West,1707,11168,9176
2024-10-31,NCR,NCR1 Metro Manila West,1770,8719,7049
2024-10-31,NCR,NCR1 Metro Manila West,2180,7478,5910
2024-10-31,NCR,NCR1 Metro Manila West,2266,13458,10993
2024-10-31,NCR,NCR1 Metro Manila West,3062,8057,6574
2024-10-31,NCR,NCR2 Metro Manila East,7,14509,11556
2024-10-31,NCR,NCR2 Metro Manila East,18,9456,7893
2024-10-31,NCR,NCR2 Metro Manila East,19,6531,5356
2024-10-31,NCR,NCR2 Metro Manila East,1232,9744,8004
2024-10-31,NCR,NCR2 Metro Manila East,1242,9668,7931
2024-10-31,NCR,NCR2 Metro Manila East,1365,14245,11577
2024-10-31,NCR,NCR2 Metro Manila East,2201,8999,7195
2024-10-31,NCR,NCR2 Metro Manila East,2384,8568,7237
2024-10-31,NCR,NCR2 Metro Manila East,2647,6068,5026
2024-10-31,NCR,NCR2 Metro Manila East,2680,9683,7923
2024-10-31,NOL,NOL5 Bulacan,903,13630,11232
2024-10-31,SOL,SOL1 Laguna/Tanay,20,8824,7400
2024-10-31,SOL,SOL2 Cavite,273,6983,5673
2024-10-31,SOL,SOL2 Cavite,1476,7754,6308
2024-10-31,SOL,SOL2 Cavite,1705,10709,9042
2024-10-31,SOL,SOL2 Cavite,2268,8144,6685
2024-11-01,NCR,NCR1 Metro Manila West,9,8722,6999
2024-11-01,NCR,NCR1 Metro Manila West,11,6203,5155
2024-11-01,NCR,NCR1 Metro Manila West,13,6659,5604
2024-11-01,NCR,NCR1 Metro Manila West,434,8778,7379
2024-11-01,NCR,NCR1 Metro Manila West,1707,8984,7490
2024-11-01,NCR,NCR1 Metro Manila West,1770,5892,4828
2024-11-01,NCR,NCR1 Metro Manila West,2180,6819,5440
2024-11-01,NCR,NCR1 Metro Manila West,2266,14250,11564
2024-11-01,NCR,NCR1 Metro Manila West,3062,7903,6375
2024-11-01,NCR,NCR2 Metro Manila East,7,11214,8941
2024-11-01,NCR,NCR2 Metro Manila East,18,8921,7428
2024-11-01,NCR,NCR2 Metro Manila East,19,6396,5215
2024-11-01,NCR,NCR2 Metro Manila East,1232,8641,7151
2024-11-01,NCR,NCR2 Metro Manila East,1242,8996,7281
2024-11-01,NCR,NCR2 Metro Manila East,1365,9581,8079
2024-11-01,NCR,NCR2 Metro Manila East,2201,7507,5849
2024-11-01,NCR,NCR2 Metro Manila East,2384,12550,10155
2024-11-01,NCR,NCR2 Metro Manila East,2647,6583,5351
2024-11-01,NCR,NCR2 Metro Manila East,2680,8566,7115
2024-11-01,NOL,NOL5 Bulacan,903,10578,8935
2024-11-01,SOL,SOL1 Laguna/Tanay,20,9062,7524
2024-11-01,SOL,SOL2 Cavite,273,4981,4219
2024-11-01,SOL,SOL2 Cavite,1476,7344,5984
2024-11-01,SOL,SOL2 Cavite,1705,11236,9392
2024-11-01,SOL,SOL2 Cavite,2268,7955,6426
2024-11-02,NCR,NCR1 Metro Manila West,9,4478,3942
2024-11-02,NCR,NCR1 Metro Manila West,11,2801,2549
2024-11-02,NCR,NCR1 Metro Manila West,13,4265,3804
2024-11-02,NCR,NCR1 Metro Manila West,434,6750,5841
2024-11-02,NCR,NCR1 Metro Manila West,1707,4965,4397
2024-11-02,NCR,NCR1 Metro Manila West,1770,3763,3143
2024-11-02,NCR,NCR1 Metro Manila West,2180,2676,2448
2024-11-02,NCR,NCR1 Metro Manila West,2266,4585,4220
2024-11-02,NCR,NCR1 Metro Manila West,3062,3757,3286
2024-11-02,NCR,NCR2 Metro Manila East,7,6383,5429
2024-11-02,NCR,NCR2 Metro Manila East,18,5543,4849
2024-11-02,NCR,NCR2 Metro Manila East,19,2664,2435
2024-11-02,NCR,NCR2 Metro Manila East,1232,4813,4292
2024-11-02,NCR,NCR2 Metro Manila East,1242,3930,3528
2024-11-02,NCR,NCR2 Metro Manila East,1365,7286,6355
2024-11-02,NCR,NCR2 Metro Manila East,2201,4639,4087
2024-11-02,NCR,NCR2 Metro Manila East,2384,4671,4091
2024-11-02,NCR,NCR2 Metro Manila East,2647,2463,2275
2024-11-02,NCR,NCR2 Metro Manila East,2680,5166,4608
2024-11-02,NOL,NOL5 Bulacan,903,6598,5952
2024-11-02,SOL,SOL1 Laguna/Tanay,20,5373,4752
2024-11-02,SOL,SOL2 Cavite,273,4742,4104
2024-11-02,SOL,SOL2 Cavite,1476,4291,3773
2024-11-02,SOL,SOL2 Cavite,1705,6444,5750
2024-11-02,SOL,SOL2 Cavite,2268,3523,3166
2024-11-03,NCR,NCR1 Metro Manila West,9,6865,5812
2024-11-03,NCR,NCR1 Metro Manila West,11,5305,4544
2024-11-03,NCR,NCR1 Metro Manila West,13,7518,6418
2024-11-03,NCR,NCR1 Metro Manila West,434,6533,5651
2024-11-03,NCR,NCR1 Metro Manila West,1707,9271,7948
2024-11-03,NCR,NCR1 Metro Manila West,1770,4467,3914
2024-11-03,NCR,NCR1 Metro Manila West,2180,6487,5397
2024-11-03,NCR,NCR1 Metro Manila West,2266,12488,10619
2024-11-03,NCR,NCR1 Metro Manila West,3062,6394,5446
2024-11-03,NCR,NCR2 Metro Manila East,7,8316,7183
2024-11-03,NCR,NCR2 Metro Manila East,18,7337,6399
2024-11-03,NCR,NCR2 Metro Manila East,19,5690,4895
2024-11-03,NCR,NCR2 Metro Manila East,1232,7135,6188
2024-11-03,NCR,NCR2 Metro Manila East,1242,8012,6829
2024-11-03,NCR,NCR2 Metro Manila East,1365,11540,9843
2024-11-03,NCR,NCR2 Metro Manila East,2201,7071,5898
2024-11-03,NCR,NCR2 Metro Manila East,2384,8966,7656
2024-11-03,NCR,NCR2 Metro Manila East,2647,5941,5036
2024-11-03,NCR,NCR2 Metro Manila East,2680,7426,6442
2024-11-03,NOL,NOL5 Bulacan,903,10099,8821
2024-11-03,SOL,SOL1 Laguna/Tanay,20,6464,5761
2024-11-03,SOL,SOL2 Cavite,273,4219,3723
2024-11-03,SOL,SOL2 Cavite,1476,6349,5241
2024-11-03,SOL,SOL2 Cavite,1705,7955,6979
2024-11-03,SOL,SOL2 Cavite,2268,6023,5153
2024-11-04,NCR,NCR1 Metro Manila West,9,7190,6170
2024-11-04,NCR,NCR1 Metro Manila West,11,8224,6520
2024-11-04,NCR,NCR1 Metro Manila West,13,7971,6806
2024-11-04,NCR,NCR1 Metro Manila West,434,12316,10291
2024-11-04,NCR,NCR1 Metro Manila West,1707,12837,10753
2024-11-04,NCR,NCR1 Metro Manila West,1770,7039,5866
2024-11-04,NCR,NCR1 Metro Manila West,2180,6960,5867
2024-11-04,NCR,NCR1 Metro Manila West,2266,14195,12090
2024-11-04,NCR,NCR1 Metro Manila West,3062,7957,6733
2024-11-04,NCR,NCR2 Metro Manila East,7,17876,13752
2024-11-04,NCR,NCR2 Metro Manila East,18,11348,9621
2024-11-04,NCR,NCR2 Metro Manila East,19,7316,6219
2024-11-04,NCR,NCR2 Metro Manila East,1232,8809,7526
2024-11-04,NCR,NCR2 Metro Manila East,1242,11123,9430
2024-11-04,NCR,NCR2 Metro Manila East,1365,15522,12942
2024-11-04,NCR,NCR2 Metro Manila East,2201,9221,7449
2024-11-04,NCR,NCR2 Metro Manila East,2384,10241,8669
2024-11-04,NCR,NCR2 Metro Manila East,2647,6749,5743
2024-11-04,NCR,NCR2 Metro Manila East,2680,9202,7946
2024-11-04,NOL,NOL5 Bulacan,903,14183,12112
2024-11-04,SOL,SOL1 Laguna/Tanay,20,9284,7976
2024-11-04,SOL,SOL2 Cavite,273,6981,5866
2024-11-04,SOL,SOL2 Cavite,1476,7310,6210
2024-11-04,SOL,SOL2 Cavite,1705,11430,9823
2024-11-04,SOL,SOL2 Cavite,2268,6992,6040
2024-11-05,NCR,NCR1 Metro Manila West,9,12613,10262
2024-11-05,NCR,NCR1 Metro Manila West,11,9617,7823
2024-11-05,NCR,NCR1 Metro Manila West,13,12428,10056
2024-11-05,NCR,NCR1 Metro Manila West,434,13412,11125
2024-11-05,NCR,NCR1 Metro Manila West,1707,15920,13021
2024-11-05,NCR,NCR1 Metro Manila West,1770,8662,7300
2024-11-05,NCR,NCR1 Metro Manila West,2180,9715,7858
2024-11-05,NCR,NCR1 Metro Manila West,2266,22315,17820
2024-11-05,NCR,NCR1 Metro Manila West,3062,9935,8295
2024-11-05,NCR,NCR2 Metro Manila East,7,21387,16630
2024-11-05,NCR,NCR2 Metro Manila East,18,12113,10284
2024-11-05,NCR,NCR2 Metro Manila East,19,10190,8294
2024-11-05,NCR,NCR2 Metro Manila East,1232,14382,11660
2024-11-05,NCR,NCR2 Metro Manila East,1242,14461,11868
2024-11-05,NCR,NCR2 Metro Manila East,1365,20712,16645
2024-11-05,NCR,NCR2 Metro Manila East,2201,12595,9826
2024-11-05,NCR,NCR2 Metro Manila East,2384,15741,12697
2024-11-05,NCR,NCR2 Metro Manila East,2647,10687,8587
2024-11-05,NCR,NCR2 Metro Manila East,2680,14317,11585
2024-11-05,NOL,NOL5 Bulacan,903,18202,14961
2024-11-05,SOL,SOL1 Laguna/Tanay,20,14113,11496
2024-11-05,SOL,SOL2 Cavite,273,9457,7643
2024-11-05,SOL,SOL2 Cavite,1476,10396,8410
2024-11-05,SOL,SOL2 Cavite,1705,15680,13040
2024-11-05,SOL,SOL2 Cavite,2268,11699,9308
2024-11-06,NCR,NCR1 Metro Manila West,9,10886,8899
2024-11-06,NCR,NCR1 Metro Manila West,11,8003,6659
2024-11-06,NCR,NCR1 Metro Manila West,13,11522,9415
2024-11-06,NCR,NCR1 Metro Manila West,434,14170,11846
2024-11-06,NCR,NCR1 Metro Manila West,1707,15295,12653
2024-11-06,NCR,NCR1 Metro Manila West,1770,9058,7517
2024-11-06,NCR,NCR1 Metro Manila West,2180,10957,8664
2024-11-06,NCR,NCR1 Metro Manila West,2266,17576,14509
2024-11-06,NCR,NCR1 Metro Manila West,3062,12082,9801
2024-11-06,NCR,NCR2 Metro Manila East,7,20125,15962
2024-11-06,NCR,NCR2 Metro Manila East,18,12775,10765
2024-11-06,NCR,NCR2 Metro Manila East,19,10671,8601
2024-11-06,NCR,NCR2 Metro Manila East,1232,12724,10418
2024-11-06,NCR,NCR2 Metro Manila East,1242,13611,11303
2024-11-06,NCR,NCR2 Metro Manila East,1365,16346,13575
2024-11-06,NCR,NCR2 Metro Manila East,2201,11346,9071
2024-11-06,NCR,NCR2 Metro Manila East,2384,15225,12311
2024-11-06,NCR,NCR2 Metro Manila East,2647,9631,7824
2024-11-06,NCR,NCR2 Metro Manila East,2680,13258,10799
2024-11-06,NOL,NOL5 Bulacan,903,19247,15749
2024-11-06,SOL,SOL1 Laguna/Tanay,20,11646,9797
2024-11-06,SOL,SOL2 Cavite,273,8088,6814
2024-11-06,SOL,SOL2 Cavite,1476,9954,8141
2024-11-06,SOL,SOL2 Cavite,1705,16974,13846
2024-11-06,SOL,SOL2 Cavite,2268,8584,7180
2024-11-07,NCR,NCR1 Metro Manila West,9,11922,9602
2024-11-07,NCR,NCR1 Metro Manila West,11,8477,6890
2024-11-07,NCR,NCR1 Metro Manila West,13,10198,8351
2024-11-07,NCR,NCR1 Metro Manila West,434,13166,10995
2024-11-07,NCR,NCR1 Metro Manila West,1707,13597,11273
2024-11-07,NCR,NCR1 Metro Manila West,1770,10724,8596
2024-11-07,NCR,NCR1 Metro Manila West,2180,7460,6218
2024-11-07,NCR,NCR1 Metro Manila West,2266,14595,12288
2024-11-07,NCR,NCR1 Metro Manila West,3062,11189,9007
2024-11-07,NCR,NCR2 Metro Manila East,7,18172,14453
2024-11-07,NCR,NCR2 Metro Manila East,18,13064,10950
2024-11-07,NCR,NCR2 Metro Manila East,19,8872,7239
2024-11-07,NCR,NCR2 Metro Manila East,1232,11774,9647
2024-11-07,NCR,NCR2 Metro Manila East,1242,14919,11969
2024-11-07,NCR,NCR2 Metro Manila East,1365,15893,13140
2024-11-07,NCR,NCR2 Metro Manila East,2201,11464,8980
2024-11-07,NCR,NCR2 Metro Manila East,2384,12998,10574
2024-11-07,NCR,NCR2 Metro Manila East,2647,8047,6536
2024-11-07,NCR,NCR2 Metro Manila East,2680,11686,9644
2024-11-07,NOL,NOL5 Bulacan,903,16206,13433
2024-11-07,SOL,SOL1 Laguna/Tanay,20,9650,8264
2024-11-07,SOL,SOL2 Cavite,273,7320,6135
2024-11-07,SOL,SOL2 Cavite,1476,7101,5981
2024-11-07,SOL,SOL2 Cavite,1705,15397,12599
2024-11-07,SOL,SOL2 Cavite,2268,9819,7964
2024-11-08,NCR,NCR1 Metro Manila West,9,11527,9192
2024-11-08,NCR,NCR1 Metro Manila West,11,8100,6535
2024-11-08,NCR,NCR1 Metro Manila West,13,8850,7324
2024-11-08,NCR,NCR1 Metro Manila West,434,13098,10880
2024-11-08,NCR,NCR1 Metro Manila West,1707,13715,11384
2024-11-08,NCR,NCR1 Metro Manila West,1770,8977,7210
2024-11-08,NCR,NCR1 Metro Manila West,2180,9021,7196
2024-11-08,NCR,NCR1 Metro Manila West,2266,13704,11667
2024-11-08,NCR,NCR1 Metro Manila West,3062,10389,8310
2024-11-08,NCR,NCR2 Metro Manila East,7,16922,13240
2024-11-08,NCR,NCR2 Metro Manila East,18,13545,11079
2024-11-08,NCR,NCR2 Metro Manila East,19,7708,6299
2024-11-08,NCR,NCR2 Metro Manila East,1232,10302,8582
2024-11-08,NCR,NCR2 Metro Manila East,1242,9686,8163
2024-11-08,NCR,NCR2 Metro Manila East,1365,16249,13265
2024-11-08,NCR,NCR2 Metro Manila East,2201,10804,8506
2024-11-08,NCR,NCR2 Metro Manila East,2384,11432,9376
2024-11-08,NCR,NCR2 Metro Manila East,2647,7510,6148
2024-11-08,NCR,NCR2 Metro Manila East,2680,11464,9355
2024-11-08,NOL,NOL5 Bulacan,903,14361,11963
2024-11-08,SOL,SOL1 Laguna/Tanay,20,12453,10253
2024-11-08,SOL,SOL2 Cavite,273,7003,5946
2024-11-08,SOL,SOL2 Cavite,1476,10144,8220
2024-11-08,SOL,SOL2 Cavite,1705,13325,11044
2024-11-08,SOL,SOL2 Cavite,2268,8176,6780
2024-11-09,NCR,NCR1 Metro Manila West,9,11021,8695
2024-11-09,NCR,NCR1 Metro Manila West,11,7045,5723
2024-11-09,NCR,NCR1 Metro Manila West,13,8823,7199
2024-11-09,NCR,NCR1 Metro Manila West,434,11337,9254
2024-11-09,NCR,NCR1 Metro Manila West,1707,11384,9588
2024-11-09,NCR,NCR1 Metro Manila West,1770,8214,6554
2024-11-09,NCR,NCR1 Metro Manila West,2180,7054,5732
