report_date,region,area_cluster,station_id,rr_pu_vol,rr_users
2024-10-07,SOL,SOL2 Cavite,2268,65,57
2024-10-08,NCR,NCR1 Metro Manila West,9,48,40
2024-10-08,NCR,NCR1 Metro Manila West,11,39,28
2024-10-08,NCR,NCR1 Metro Manila West,13,41,36
2024-10-08,NCR,NCR1 Metro Manila West,434,81,65
2024-10-08,NCR,NCR1 Metro Manila West,1707,46,43
2024-10-08,NCR,NCR1 Metro Manila West,1770,58,45
2024-10-08,NCR,NCR1 Metro Manila West,2180,62,50
2024-10-08,NCR,NCR1 Metro Manila West,2266,68,59
2024-10-08,NCR,NCR1 Metro Manila West,3062,42,31
2024-10-08,NCR,NCR2 Metro Manila East,7,93,71
2024-10-08,NCR,NCR2 Metro Manila East,18,67,49
2024-10-08,NCR,NCR2 Metro Manila East,19,43,32
2024-10-08,NCR,NCR2 Metro Manila East,1232,43,37
2024-10-08,NCR,NCR2 Metro Manila East,1242,72,57
2024-10-08,NCR,NCR2 Metro Manila East,1365,65,55
2024-10-08,NCR,NCR2 Metro Manila East,2201,55,42
2024-10-08,NCR,NCR2 Metro Manila East,2384,45,41
2024-10-08,NCR,NCR2 Metro Manila East,2647,41,33
2024-10-08,NCR,NCR2 Metro Manila East,2680,41,34
2024-10-08,NOL,NOL5 Bulacan,903,51,47
2024-10-08,SOL,SOL1 Laguna/Tanay,20,45,38
2024-10-08,SOL,SOL2 Cavite,273,53,44
2024-10-08,SOL,SOL2 Cavite,1476,26,23
2024-10-08,SOL,SOL2 Cavite,1705,56,48
2024-10-08,SOL,SOL2 Cavite,2268,51,44
2024-10-09,NCR,NCR1 Metro Manila West,9,55,46
2024-10-09,NCR,NCR1 Metro Manila West,11,38,34
2024-10-09,NCR,NCR1 Metro Manila West,13,51,43
2024-10-09,NCR,NCR1 Metro Manila West,434,65,55
2024-10-09,NCR,NCR1 Metro Manila West,1707,64,57
2024-10-09,NCR,NCR1 Metro Manila West,1770,49,39
2024-10-09,NCR,NCR1 Metro Manila West,2180,38,33
2024-10-09,NCR,NCR1 Metro Manila West,2266,85,73
2024-10-09,NCR,NCR1 Metro Manila West,3062,53,42
2024-10-09,NCR,NCR2 Metro Manila East,7,116,94
2024-10-09,NCR,NCR2 Metro Manila East,18,47,40
2024-10-09,NCR,NCR2 Metro Manila East,19,47,37
2024-10-09,NCR,NCR2 Metro Manila East,1232,38,34
2024-10-09,NCR,NCR2 Metro Manila East,1242,88,69
2024-10-09,NCR,NCR2 Metro Manila East,1365,66,53
2024-10-09,NCR,NCR2 Metro Manila East,2201,54,44
2024-10-09,NCR,NCR2 Metro Manila East,2384,49,44
2024-10-09,NCR,NCR2 Metro Manila East,2647,71,59
2024-10-09,NCR,NCR2 Metro Manila East,2680,37,29
2024-10-09,NOL,NOL5 Bulacan,903,74,66
2024-10-09,SOL,SOL1 Laguna/Tanay,20,62,52
2024-10-09,SOL,SOL2 Cavite,273,34,30
2024-10-09,SOL,SOL2 Cavite,1476,37,34
2024-10-09,SOL,SOL2 Cavite,1705,73,71
2024-10-09,SOL,SOL2 Cavite,2268,54,48
2024-10-10,NCR,NCR1 Metro Manila West,9,43,41
2024-10-10,NCR,NCR1 Metro Manila West,11,48,36
2024-10-10,NCR,NCR1 Metro Manila West,13,36,33
2024-10-10,NCR,NCR1 Metro Manila West,434,79,70
2024-10-10,NCR,NCR1 Metro Manila West,1707,58,48
2024-10-10,NCR,NCR1 Metro Manila West,1770,60,46
2024-10-10,NCR,NCR1 Metro Manila West,2180,50,46
2024-10-10,NCR,NCR1 Metro Manila West,2266,90,72
2024-10-10,NCR,NCR1 Metro Manila West,3062,49,42
2024-10-10,NCR,NCR2 Metro Manila East,7,116,92
2024-10-10,NCR,NCR2 Metro Manila East,18,68,51
2024-10-10,NCR,NCR2 Metro Manila East,19,36,32
2024-10-10,NCR,NCR2 Metro Manila East,1232,34,31
2024-10-10,NCR,NCR2 Metro Manila East,1242,79,58
2024-10-10,NCR,NCR2 Metro Manila East,1365,100,84
2024-10-10,NCR,NCR2 Metro Manila East,2201,57,46
2024-10-10,NCR,NCR2 Metro Manila East,2384,49,47
2024-10-10,NCR,NCR2 Metro Manila East,2647,49,42
2024-10-10,NCR,NCR2 Metro Manila East,2680,63,54
2024-10-10,NOL,NOL5 Bulacan,903,65,59
2024-10-10,SOL,SOL1 Laguna/Tanay,20,57,50
2024-10-10,SOL,SOL2 Cavite,273,30,29
2024-10-10,SOL,SOL2 Cavite,1476,42,32
2024-10-10,SOL,SOL2 Cavite,1705,57,55
2024-10-10,SOL,SOL2 Cavite,2268,78,62
2024-10-11,NCR,NCR1 Metro Manila West,9,53,44
2024-10-11,NCR,NCR1 Metro Manila West,11,40,35
2024-10-11,NCR,NCR1 Metro Manila West,13,58,48
2024-10-11,NCR,NCR1 Metro Manila West,434,38,27
2024-10-11,NCR,NCR1 Metro Manila West,1707,56,49
2024-10-11,NCR,NCR1 Metro Manila West,1770,68,61
2024-10-11,NCR,NCR1 Metro Manila West,2180,48,39
2024-10-11,NCR,NCR1 Metro Manila West,2266,101,90
2024-10-11,NCR,NCR1 Metro Manila West,3062,41,35
2024-10-11,NCR,NCR2 Metro Manila East,7,75,56
2024-10-11,NCR,NCR2 Metro Manila East,18,61,49
2024-10-11,NCR,NCR2 Metro Manila East,19,39,28
2024-10-11,NCR,NCR2 Metro Manila East,1232,33,27
2024-10-11,NCR,NCR2 Metro Manila East,1242,42,35
2024-10-11,NCR,NCR2 Metro Manila East,1365,63,53
2024-10-11,NCR,NCR2 Metro Manila East,2201,64,54
2024-10-11,NCR,NCR2 Metro Manila East,2384,41,39
2024-10-11,NCR,NCR2 Metro Manila East,2647,38,31
2024-10-11,NCR,NCR2 Metro Manila East,2680,35,30
2024-10-11,NOL,NOL5 Bulacan,903,80,69
2024-10-11,SOL,SOL1 Laguna/Tanay,20,69,56
2024-10-11,SOL,SOL2 Cavite,273,39,34
2024-10-11,SOL,SOL2 Cavite,1476,44,35
2024-10-11,SOL,SOL2 Cavite,1705,61,53
2024-10-11,SOL,SOL2 Cavite,2268,50,42
2024-10-12,NCR,NCR1 Metro Manila West,9,38,32
2024-10-12,NCR,NCR1 Metro Manila West,11,61,46
2024-10-12,NCR,NCR1 Metro Manila West,13,89,79
2024-10-12,NCR,NCR1 Metro Manila West,434,106,90
2024-10-12,NCR,NCR1 Metro Manila West,1707,52,41
2024-10-12,NCR,NCR1 Metro Manila West,1770,65,54
2024-10-12,NCR,NCR1 Metro Manila West,2180,50,42
2024-10-12,NCR,NCR1 Metro Manila West,2266,106,89
2024-10-12,NCR,NCR1 Metro Manila West,3062,53,42
2024-10-12,NCR,NCR2 Metro Manila East,7,109,87
2024-10-12,NCR,NCR2 Metro Manila East,18,54,39
2024-10-12,NCR,NCR2 Metro Manila East,19,64,54
2024-10-12,NCR,NCR2 Metro Manila East,1232,32,29
2024-10-12,NCR,NCR2 Metro Manila East,1242,48,40
2024-10-12,NCR,NCR2 Metro Manila East,1365,96,81
2024-10-12,NCR,NCR2 Metro Manila East,2201,69,59
2024-10-12,NCR,NCR2 Metro Manila East,2384,45,39
2024-10-12,NCR,NCR2 Metro Manila East,2647,61,50
2024-10-12,NCR,NCR2 Metro Manila East,2680,52,44
2024-10-12,NOL,NOL5 Bulacan,903,65,58
2024-10-12,SOL,SOL1 Laguna/Tanay,20,48,43
2024-10-12,SOL,SOL2 Cavite,273,64,50
2024-10-12,SOL,SOL2 Cavite,1476,38,34
2024-10-12,SOL,SOL2 Cavite,1705,58,50
2024-10-12,SOL,SOL2 Cavite,2268,67,57
2024-10-13,NCR,NCR1 Metro Manila West,9,49,38
2024-10-13,NCR,NCR1 Metro Manila West,11,54,47
2024-10-13,NCR,NCR1 Metro Manila West,13,68,60
2024-10-13,NCR,NCR1 Metro Manila West,434,105,83
2024-10-13,NCR,NCR1 Metro Manila West,1707,68,54
2024-10-13,NCR,NCR1 Metro Manila West,1770,50,39
2024-10-13,NCR,NCR1 Metro Manila West,2180,70,52
2024-10-13,NCR,NCR1 Metro Manila West,2266,110,83
2024-10-13,NCR,NCR1 Metro Manila West,3062,56,50
2024-10-13,NCR,NCR2 Metro Manila East,7,99,81
2024-10-13,NCR,NCR2 Metro Manila East,18,66,56
2024-10-13,NCR,NCR2 Metro Manila East,19,73,55
2024-10-13,NCR,NCR2 Metro Manila East,1232,62,52
2024-10-13,NCR,NCR2 Metro Manila East,1242,58,50
2024-10-13,NCR,NCR2 Metro Manila East,1365,100,83
2024-10-13,NCR,NCR2 Metro Manila East,2201,76,63
2024-10-13,NCR,NCR2 Metro Manila East,2384,60,56
2024-10-13,NCR,NCR2 Metro Manila East,2647,59,56
2024-10-13,NCR,NCR2 Metro Manila East,2680,49,43
2024-10-13,NOL,NOL5 Bulacan,903,83,66
2024-10-13,SOL,SOL1 Laguna/Tanay,20,86,69
2024-10-13,SOL,SOL2 Cavite,273,56,47
2024-10-13,SOL,SOL2 Cavite,1476,48,42
2024-10-13,SOL,SOL2 Cavite,1705,86,74
2024-10-13,SOL,SOL2 Cavite,2268,79,68
2024-10-14,NCR,NCR1 Metro Manila West,9,64,58
2024-10-14,NCR,NCR1 Metro Manila West,11,61,49
2024-10-14,NCR,NCR1 Metro Manila West,13,72,63
2024-10-14,NCR,NCR1 Metro Manila West,434,117,91
2024-10-14,NCR,NCR1 Metro Manila West,1707,75,61
2024-10-14,NCR,NCR1 Metro Manila West,1770,70,51
2024-10-14,NCR,NCR1 Metro Manila West,2180,68,53
2024-10-14,NCR,NCR1 Metro Manila West,2266,127,99
2024-10-14,NCR,NCR1 Metro Manila West,3062,84,68
2024-10-14,NCR,NCR2 Metro Manila East,7,119,90
2024-10-14,NCR,NCR2 Metro Manila East,18,82,68
2024-10-14,NCR,NCR2 Metro Manila East,19,87,67
2024-10-14,NCR,NCR2 Metro Manila East,1232,66,53
2024-10-14,NCR,NCR2 Metro Manila East,1242,119,93
2024-10-14,NCR,NCR2 Metro Manila East,1365,135,113
2024-10-14,NCR,NCR2 Metro Manila East,2201,74,61
2024-10-14,NCR,NCR2 Metro Manila East,2384,55,45
2024-10-14,NCR,NCR2 Metro Manila East,2647,96,77
2024-10-14,NCR,NCR2 Metro Manila East,2680,77,61
2024-10-14,NOL,NOL5 Bulacan,903,122,104
2024-10-14,SOL,SOL1 Laguna/Tanay,20,98,84
2024-10-14,SOL,SOL2 Cavite,273,67,57
2024-10-14,SOL,SOL2 Cavite,1476,69,60
2024-10-14,SOL,SOL2 Cavite,1705,92,82
2024-10-14,SOL,SOL2 Cavite,2268,102,83
2024-10-15,NCR,NCR1 Metro Manila West,9,81,66
2024-10-15,NCR,NCR1 Metro Manila West,11,43,33
2024-10-15,NCR,NCR1 Metro Manila West,13,64,48
2024-10-15,NCR,NCR1 Metro Manila West,434,125,93
2024-10-15,NCR,NCR1 Metro Manila West,1707,77,62
2024-10-15,NCR,NCR1 Metro Manila West,1770,55,45
2024-10-15,NCR,NCR1 Metro Manila West,2180,75,64
2024-10-15,NCR,NCR1 Metro Manila West,2266,109,93
2024-10-15,NCR,NCR1 Metro Manila West,3062,73,67
2024-10-15,NCR,NCR2 Metro Manila East,7,134,96
2024-10-15,NCR,NCR2 Metro Manila East,18,102,79
2024-10-15,NCR,NCR2 Metro Manila East,19,80,65
2024-10-15,NCR,NCR2 Metro Manila East,1232,54,39
2024-10-15,NCR,NCR2 Metro Manila East,1242,103,74
2024-10-15,NCR,NCR2 Metro Manila East,1365,72,59
2024-10-15,NCR,NCR2 Metro Manila East,2201,69,56
2024-10-15,NCR,NCR2 Metro Manila East,2384,55,45
2024-10-15,NCR,NCR2 Metro Manila East,2647,76,61
2024-10-15,NCR,NCR2 Metro Manila East,2680,70,58
2024-10-15,NOL,NOL5 Bulacan,903,79,62
2024-10-15,SOL,SOL1 Laguna/Tanay,20,84,69
2024-10-15,SOL,SOL2 Cavite,273,59,47
2024-10-15,SOL,SOL2 Cavite,1476,41,40
2024-10-15,SOL,SOL2 Cavite,1705,56,46
2024-10-15,SOL,SOL2 Cavite,2268,74,61
2024-10-16,NCR,NCR1 Metro Manila West,9,62,48
2024-10-16,NCR,NCR1 Metro Manila West,11,61,48
2024-10-16,NCR,NCR1 Metro Manila West,13,58,49
2024-10-16,NCR,NCR1 Metro Manila West,434,89,73
2024-10-16,NCR,NCR1 Metro Manila West,1707,54,44
2024-10-16,NCR,NCR1 Metro Manila West,1770,68,56
2024-10-16,NCR,NCR1 Metro Manila West,2180,60,46
2024-10-16,NCR,NCR1 Metro Manila West,2266,93,76
2024-10-16,NCR,NCR1 Metro Manila West,3062,51,46
2024-10-16,NCR,NCR2 Metro Manila East,7,122,91
2024-10-16,NCR,NCR2 Metro Manila East,18,94,73
2024-10-16,NCR,NCR2 Metro Manila East,19,77,64
2024-10-16,NCR,NCR2 Metro Manila East,1232,39,31
2024-10-16,NCR,NCR2 Metro Manila East,1242,104,84
2024-10-16,NCR,NCR2 Metro Manila East,1365,88,74
2024-10-16,NCR,NCR2 Metro Manila East,2201,58,53
2024-10-16,NCR,NCR2 Metro Manila East,2384,49,45
2024-10-16,NCR,NCR2 Metro Manila East,2647,48,44
2024-10-16,NCR,NCR2 Metro Manila East,2680,59,56
2024-10-16,NOL,NOL5 Bulacan,903,81,70
2024-10-16,SOL,SOL1 Laguna/Tanay,20,69,59
2024-10-16,SOL,SOL2 Cavite,273,53,43
2024-10-16,SOL,SOL2 Cavite,1476,61,53
2024-10-16,SOL,SOL2 Cavite,1705,67,60
2024-10-16,SOL,SOL2 Cavite,2268,60,49
2024-10-17,NCR,NCR1 Metro Manila West,9,51,38
2024-10-17,NCR,NCR1 Metro Manila West,11,66,55
2024-10-17,NCR,NCR1 Metro Manila West,13,74,65
2024-10-17,NCR,NCR1 Metro Manila West,434,106,92
2024-10-17,NCR,NCR1 Metro Manila West,1707,82,62
2024-10-17,NCR,NCR1 Metro Manila West,1770,58,49
2024-10-17,NCR,NCR1 Metro Manila West,2180,59,44
2024-10-17,NCR,NCR1 Metro Manila West,2266,92,77
2024-10-17,NCR,NCR1 Metro Manila West,3062,59,54
2024-10-17,NCR,NCR2 Metro Manila East,7,133,113
2024-10-17,NCR,NCR2 Metro Manila East,18,93,79
2024-10-17,NCR,NCR2 Metro Manila East,19,67,60
2024-10-17,NCR,NCR2 Metro Manila East,1232,67,58
2024-10-17,NCR,NCR2 Metro Manila East,1242,116,91
2024-10-17,NCR,NCR2 Metro Manila East,1365,107,91
2024-10-17,NCR,NCR2 Metro Manila East,2201,72,60
2024-10-17,NCR,NCR2 Metro Manila East,2384,46,44
2024-10-17,NCR,NCR2 Metro Manila East,2647,74,64
2024-10-17,NCR,NCR2 Metro Manila East,2680,56,52
2024-10-17,NOL,NOL5 Bulacan,903,89,73
2024-10-17,SOL,SOL1 Laguna/Tanay,20,80,70
2024-10-17,SOL,SOL2 Cavite,273,61,47
2024-10-17,SOL,SOL2 Cavite,1476,46,39
2024-10-17,SOL,SOL2 Cavite,1705,74,69
2024-10-17,SOL,SOL2 Cavite,2268,57,46
2024-10-18,NCR,NCR1 Metro Manila West,9,40,31
2024-10-18,NCR,NCR1 Metro Manila West,11,56,47
2024-10-18,NCR,NCR1 Metro Manila West,13,50,48
2024-10-18,NCR,NCR1 Metro Manila West,434,87,65
2024-10-18,NCR,NCR1 Metro Manila West,1707,45,39
2024-10-18,NCR,NCR1 Metro Manila West,1770,66,61
2024-10-18,NCR,NCR1 Metro Manila West,2180,55,39
2024-10-18,NCR,NCR1 Metro Manila West,2266,117,102
2024-10-18,NCR,NCR1 Metro Manila West,3062,49,43
2024-10-18,NCR,NCR2 Metro Manila East,7,112,90
2024-10-18,NCR,NCR2 Metro Manila East,18,62,48
2024-10-18,NCR,NCR2 Metro Manila East,19,54,42
2024-10-18,NCR,NCR2 Metro Manila East,1232,58,48
2024-10-18,NCR,NCR2 Metro Manila East,1242,98,75
2024-10-18,NCR,NCR2 Metro Manila East,1365,88,62
2024-10-18,NCR,NCR2 Metro Manila East,2201,56,53
2024-10-18,NCR,NCR2 Metro Manila East,2384,75,67
2024-10-18,NCR,NCR2 Metro Manila East,2647,55,42
2024-10-18,NCR,NCR2 Metro Manila East,2680,46,36
2024-10-18,NOL,NOL5 Bulacan,903,82,76
2024-10-18,SOL,SOL1 Laguna/Tanay,20,56,49
2024-10-18,SOL,SOL2 Cavite,273,59,53
2024-10-18,SOL,SOL2 Cavite,1476,61,51
2024-10-18,SOL,SOL2 Cavite,1705,65,52
2024-10-18,SOL,SOL2 Cavite,2268,70,64
2024-10-19,NCR,NCR1 Metro Manila West,9,59,49
2024-10-19,NCR,NCR1 Metro Manila West,11,68,57
2024-10-19,NCR,NCR1 Metro Manila West,13,61,47
2024-10-19,NCR,NCR1 Metro Manila West,434,101,82
2024-10-19,NCR,NCR1 Metro Manila West,1707,0,0
2024-10-19,NCR,NCR1 Metro Manila West,1770,40,32
2024-10-19,NCR,NCR1 Metro Manila West,2180,58,48
2024-10-19,NCR,NCR1 Metro Manila West,2266,101,84
2024-10-19,NCR,NCR1 Metro Manila West,3062,52,46
2024-10-19,NCR,NCR2 Metro Manila East,7,91,68
2024-10-19,NCR,NCR2 Metro Manila East,18,80,64
2024-10-19,NCR,NCR2 Metro Manila East,19,56,49
2024-10-19,NCR,NCR2 Metro Manila East,1232,51,41
2024-10-19,NCR,NCR2 Metro Manila East,1242,103,81
2024-10-19,NCR,NCR2 Metro Manila East,1365,95,82
2024-10-19,NCR,NCR2 Metro Manila East,2201,71,56
2024-10-19,NCR,NCR2 Metro Manila East,2384,49,44
2024-10-19,NCR,NCR2 Metro Manila East,2647,55,43
2024-10-19,NCR,NCR2 Metro Manila East,2680,63,52
2024-10-19,NOL,NOL5 Bulacan,903,79,68
2024-10-19,SOL,SOL1 Laguna/Tanay,20,80,67
2024-10-19,SOL,SOL2 Cavite,273,45,39
2024-10-19,SOL,SOL2 Cavite,1476,53,44
2024-10-19,SOL,SOL2 Cavite,1705,72,62
2024-10-19,SOL,SOL2 Cavite,2268,72,64
2024-10-20,NCR,NCR1 Metro Manila West,9,25,20
2024-10-20,NCR,NCR1 Metro Manila West,11,39,34
2024-10-20,NCR,NCR1 Metro Manila West,13,41,33
2024-10-20,NCR,NCR1 Metro Manila West,434,84,63
2024-10-20,NCR,NCR1 Metro Manila West,1707,80,58
2024-10-20,NCR,NCR1 Metro Manila West,1770,43,40
2024-10-20,NCR,NCR1 Metro Manila West,2180,63,45
2024-10-20,NCR,NCR1 Metro Manila West,2266,88,72
2024-10-20,NCR,NCR1 Metro Manila West,3062,59,55
2024-10-20,NCR,NCR2 Metro Manila East,7,69,50
2024-10-20,NCR,NCR2 Metro Manila East,18,53,48
2024-10-20,NCR,NCR2 Metro Manila East,19,50,45
2024-10-20,NCR,NCR2 Metro Manila East,1232,47,37
2024-10-20,NCR,NCR2 Metro Manila East,1242,75,49
2024-10-20,NCR,NCR2 Metro Manila East,1365,73,58
2024-10-20,NCR,NCR2 Metro Manila East,2201,58,44
2024-10-20,NCR,NCR2 Metro Manila East,2384,52,44
2024-10-20,NCR,NCR2 Metro Manila East,2647,42,35
2024-10-20,NCR,NCR2 Metro Manila East,2680,33,32
2024-10-20,NOL,NOL5 Bulacan,903,57,48
2024-10-20,SOL,SOL1 Laguna/Tanay,20,58,49
2024-10-20,SOL,SOL2 Cavite,273,42,33
2024-10-20,SOL,SOL2 Cavite,1476,43,34
2024-10-20,SOL,SOL2 Cavite,1705,52,40
2024-10-20,SOL,SOL2 Cavite,2268,52,44
2024-10-21,NCR,NCR1 Metro Manila West,9,49,42
2024-10-21,NCR,NCR1 Metro Manila West,11,47,42
2024-10-21,NCR,NCR1 Metro Manila West,13,68,59
2024-10-21,NCR,NCR1 Metro Manila West,434,109,88
2024-10-21,NCR,NCR1 Metro Manila West,1707,73,60
2024-10-21,NCR,NCR1 Metro Manila West,1770,64,48
2024-10-21,NCR,NCR1 Metro Manila West,2180,57,46
2024-10-21,NCR,NCR1 Metro Manila West,2266,96,72
2024-10-21,NCR,NCR1 Metro Manila West,3062,64,49
2024-10-21,NCR,NCR2 Metro Manila East,7,104,76
2024-10-21,NCR,NCR2 Metro Manila East,18,69,56
2024-10-21,NCR,NCR2 Metro Manila East,19,55,46
2024-10-21,NCR,NCR2 Metro Manila East,1232,50,44
2024-10-21,NCR,NCR2 Metro Manila East,1242,74,58
2024-10-21,NCR,NCR2 Metro Manila East,1365,62,42
2024-10-21,NCR,NCR2 Metro Manila East,2201,68,60
2024-10-21,NCR,NCR2 Metro Manila East,2384,54,47
2024-10-21,NCR,NCR2 Metro Manila East,2647,45,36
2024-10-21,NCR,NCR2 Metro Manila East,2680,60,46
2024-10-21,NOL,NOL5 Bulacan,903,55,50
2024-10-21,SOL,SOL1 Laguna/Tanay,20,76,62
2024-10-21,SOL,SOL2 Cavite,273,60,46
2024-10-21,SOL,SOL2 Cavite,1476,55,45
2024-10-21,SOL,SOL2 Cavite,1705,50,41
2024-10-21,SOL,SOL2 Cavite,2268,76,61
2024-10-22,NCR,NCR1 Metro Manila West,9,35,28
2024-10-22,NCR,NCR1 Metro Manila West,11,41,32
2024-10-22,NCR,NCR1 Metro Manila West,13,23,23
2024-10-22,NCR,NCR1 Metro Manila West,434,69,57
2024-10-22,NCR,NCR1 Metro Manila West,1707,59,44
2024-10-22,NCR,NCR1 Metro Manila West,1770,46,37
2024-10-22,NCR,NCR1 Metro Manila West,2180,57,45
2024-10-22,NCR,NCR1 Metro Manila West,2266,89,69
2024-10-22,NCR,NCR1 Metro Manila West,3062,56,41
2024-10-22,NCR,NCR2 Metro Manila East,7,113,75
2024-10-22,NCR,NCR2 Metro Manila East,18,67,52
2024-10-22,NCR,NCR2 Metro Manila East,19,49,38
2024-10-22,NCR,NCR2 Metro Manila East,1232,35,29
2024-10-22,NCR,NCR2 Metro Manila East,1242,101,83
2024-10-22,NCR,NCR2 Metro Manila East,1365,62,48
2024-10-22,NCR,NCR2 Metro Manila East,2201,55,43
2024-10-22,NCR,NCR2 Metro Manila East,2384,30,26
2024-10-22,NCR,NCR2 Metro Manila East,2647,38,29
2024-10-22,NCR,NCR2 Metro Manila East,2680,37,34
2024-10-22,NOL,NOL5 Bulacan,903,44,35
2024-10-22,SOL,SOL1 Laguna/Tanay,20,44,36
2024-10-22,SOL,SOL2 Cavite,273,27,25
2024-10-22,SOL,SOL2 Cavite,1476,43,37
2024-10-22,SOL,SOL2 Cavite,1705,44,40
2024-10-22,SOL,SOL2 Cavite,2268,54,37
2024-10-23,NCR,NCR1 Metro Manila West,9,26,22
2024-10-23,NCR,NCR1 Metro Manila West,11,47,42
2024-10-23,NCR,NCR1 Metro Manila West,13,33,31
2024-10-23,NCR,NCR1 Metro Manila West,434,90,67
2024-10-23,NCR,NCR1 Metro Manila West,1707,63,51
2024-10-23,NCR,NCR1 Metro Manila West,1770,50,41
2024-10-23,NCR,NCR1 Metro Manila West,2180,79,71
2024-10-23,NCR,NCR1 Metro Manila West,2266,87,76
2024-10-23,NCR,NCR1 Metro Manila West,3062,54,44
2024-10-23,NCR,NCR2 Metro Manila East,7,90,72
2024-10-23,NCR,NCR2 Metro Manila East,18,64,49
2024-10-23,NCR,NCR2 Metro Manila East,19,52,40
2024-10-23,NCR,NCR2 Metro Manila East,1232,58,46
2024-10-23,NCR,NCR2 Metro Manila East,1242,87,68
2024-10-23,NCR,NCR2 Metro Manila East,1365,68,50
2024-10-23,NCR,NCR2 Metro Manila East,2201,55,47
2024-10-23,NCR,NCR2 Metro Manila East,2384,52,50
2024-10-23,NCR,NCR2 Metro Manila East,2647,55,44
2024-10-23,NCR,NCR2 Metro Manila East,2680,50,40
2024-10-23,NOL,NOL5 Bulacan,903,61,54
2024-10-23,SOL,SOL1 Laguna/Tanay,20,51,40
2024-10-23,SOL,SOL2 Cavite,273,33,28
2024-10-23,SOL,SOL2 Cavite,1476,52,45
2024-10-23,SOL,SOL2 Cavite,1705,63,56
2024-10-23,SOL,SOL2 Cavite,2268,59,48
2024-10-24,NCR,NCR1 Metro Manila West,9,18,13
2024-10-24,NCR,NCR1 Metro Manila West,11,40,34
2024-10-24,NCR,NCR1 Metro Manila West,13,59,48
2024-10-24,NCR,NCR1 Metro Manila West,434,47,37
2024-10-24,NCR,NCR1 Metro Manila West,1707,47,44
2024-10-24,NCR,NCR1 Metro Manila West,1770,33,27
2024-10-24,NCR,NCR1 Metro Manila West,2180,39,33
2024-10-24,NCR,NCR1 Metro Manila West,2266,76,65
2024-10-24,NCR,NCR1 Metro Manila West,3062,38,32
2024-10-24,NCR,NCR2 Metro Manila East,7,52,40
2024-10-24,NCR,NCR2 Metro Manila East,18,39,30
2024-10-24,NCR,NCR2 Metro Manila East,19,53,47
2024-10-24,NCR,NCR2 Metro Manila East,1232,45,32
2024-10-24,NCR,NCR2 Metro Manila East,1242,55,46
2024-10-24,NCR,NCR2 Metro Manila East,1365,53,46
2024-10-24,NCR,NCR2 Metro Manila East,2201,49,37
2024-10-24,NCR,NCR2 Metro Manila East,2384,43,40
2024-10-24,NCR,NCR2 Metro Manila East,2647,46,37
2024-10-24,NCR,NCR2 Metro Manila East,2680,34,29
2024-10-24,NOL,NOL5 Bulacan,903,59,52
2024-10-24,SOL,SOL1 Laguna/Tanay,20,19,19
2024-10-24,SOL,SOL2 Cavite,273,39,35
2024-10-24,SOL,SOL2 Cavite,1476,28,22
2024-10-24,SOL,SOL2 Cavite,1705,24,19
2024-10-24,SOL,SOL2 Cavite,2268,62,47
2024-10-25,NCR,NCR1 Metro Manila West,9,53,45
2024-10-25,NCR,NCR1 Metro Manila West,11,42,36
2024-10-25,NCR,NCR1 Metro Manila West,13,67,50
2024-10-25,NCR,NCR1 Metro Manila West,434,13,13
2024-10-25,NCR,NCR1 Metro Manila West,1707,54,45
2024-10-25,NCR,NCR1 Metro Manila West,1770,0,0
2024-10-25,NCR,NCR1 Metro Manila West,2180,63,52
2024-10-25,NCR,NCR1 Metro Manila West,2266,88,81
2024-10-25,NCR,NCR1 Metro Manila West,3062,46,38
2024-10-25,NCR,NCR2 Metro Manila East,7,72,53
2024-10-25,NCR,NCR2 Metro Manila East,18,74,53
2024-10-25,NCR,NCR2 Metro Manila East,19,0,0
2024-10-25,NCR,NCR2 Metro Manila East,1232,48,40
2024-10-25,NCR,NCR2 Metro Manila East,1242,60,50
2024-10-25,NCR,NCR2 Metro Manila East,1365,77,66
2024-10-25,NCR,NCR2 Metro Manila East,2201,76,63
2024-10-25,NCR,NCR2 Metro Manila East,2384,49,42
2024-10-25,NCR,NCR2 Metro Manila East,2680,59,48
2024-10-25,NOL,NOL5 Bulacan,903,70,61
2024-10-25,SOL,SOL1 Laguna/Tanay,20,50,40
2024-10-25,SOL,SOL2 Cavite,273,19,17
2024-10-25,SOL,SOL2 Cavite,1476,0,0
2024-10-25,SOL,SOL2 Cavite,1705,46,44
2024-10-25,SOL,SOL2 Cavite,2268,0,0
2024-10-26,NCR,NCR1 Metro Manila West,9,0,0
2024-10-26,NCR,NCR1 Metro Manila West,11,24,23
2024-10-26,NCR,NCR1 Metro Manila West,13,36,32
2024-10-26,NCR,NCR1 Metro Manila West,434,81,71
2024-10-26,NCR,NCR1 Metro Manila West,1707,0,0
2024-10-26,NCR,NCR1 Metro Manila West,1770,0,0
2024-10-26,NCR,NCR1 Metro Manila West,2180,0,0
2024-10-26,NCR,NCR1 Metro Manila West,2266,71,59
2024-10-26,NCR,NCR1 Metro Manila West,3062,0,0
2024-10-26,NCR,NCR2 Metro Manila East,7,1,1
2024-10-26,NCR,NCR2 Metro Manila East,18,0,0
2024-10-26,NCR,NCR2 Metro Manila East,19,80,63
2024-10-26,NCR,NCR2 Metro Manila East,1232,0,0
